id,x,y
78,676.8262123912593,2034.1296723694206
79,1402.0573441494257,2566.638690119866
80,1664.9167626909857,1688.7080953771917
81,2773.915111890077,36.778057252302766
82,2914.629916281574,2007.733268174982
83,2856.507919431488,1235.2827340520819
84,2167.895715543806,798.3280350082096
85,1500.548601184653,1369.3398193809383
86,187.6080127345855,1997.5132366990454
87,862.6656428504749,596.9657925676695
88,78.71097282648576,1238.9322039390265
89,1678.3985720436522,2894.0468759602363
90,2317.941537618075,298.9495364674547
91,598.0488625629522,201.79714346090648
92,2744.557066606289,1638.6061700498747
93,202.47094221958884,479.50663004445994
94,2694.4914503554683,496.99806919254996
95,1471.9394277330905,1624.5441757037274
96,971.1408475503828,2110.8634016065203
97,1257.192773800874,2049.3004858262548
98,2425.911133810243,2651.517164842371
99,2127.102275561112,2715.82434208464
100,2833.932641303353,1104.999662662407
101,2012.033388857288,2787.176711322854
102,1465.8627732725288,1070.331646637805
103,2479.1499115274582,1391.5962016136746
104,1307.925906235568,735.2776097099253
105,59.676777358673824,1002.0598071839358
106,2769.4574548259275,2936.0955427435524
107,2005.5360869296992,2035.9221008216036
108,1069.6194796855157,2219.597105762493
109,2718.463702464131,2738.290771912767
110,2417.8816675465123,1722.9692456794419
111,592.9728186439587,1502.213710975898
112,301.24774386412565,1004.1022584220194
113,2106.0995662414266,2491.44657804202
114,2193.4905429897562,1494.5608912724572
115,969.6658478010386,583.3760422758814
116,1268.166087552716,1037.447344668722
117,1974.6731741976266,2248.1037320437454
118,1956.314718622614,2569.9716537355253
119,1863.4331873977646,2254.345216188902
120,1908.7612404029874,926.1521220846869
121,4.645854337453903,1558.9379574346053
122,532.5556178041448,2445.165090423071
123,368.5143517672397,1482.4282243040125
124,2703.5487552144814,724.6237995157793
125,1282.475775699024,2947.340616114103
126,1818.5671137956094,2094.7071001029835
127,1082.8256377330708,2874.7927393792584
128,997.5494741255537,1311.1721619656641
129,2087.207928795571,1855.2921163269784
130,2885.518393284578,1003.6508578474071
131,986.5772446801162,1875.690245789732
132,2914.9917571987853,219.619751797952
133,2852.420604059688,677.2012832124386
134,2261.920805353228,2745.4945114327265
135,1561.2742102049826,550.8323017807751
136,1195.220383967264,1153.2102891632194
137,324.1023977085969,360.7630520487557
138,16.473862290708574,2250.4471014954365
139,756.8073196818522,338.5287198503439
140,683.5142492707221,1930.1813976457072
141,2785.8606697256682,1463.042116215753
142,967.883237971735,2977.07385879112
143,446.477186409617,845.3118019015126
144,800.663754958427,1083.6762741029565
145,2498.3870629686476,909.4881363099248
146,636.2042426949662,1131.1529503958716
147,24.772330702745204,2098.0102004138153
148,1591.2964362882635,2314.406375204875
149,1832.2049179128667,2742.283090563595
150,1915.1674816449472,1703.6867335128156
151,1599.8643820420846,1325.0470562687917
152,2483.6706094656033,2277.427223990967
153,2537.3719181627102,2544.4081951948256
154,2064.917709229836,2981.7475275861375
155,1298.1114292415257,369.00083426403984
156,1669.3284013572706,2606.831046269726
157,2830.423465390641,2532.3803786282547
158,690.2710220613559,1773.07930205862
159,2721.4883215420627,2619.3479571927014
160,214.46326847610385,2503.3642623684214
161,1380.4659761273995,1872.5510970462879
162,1903.652085572989,21.843800553679294
163,2610.6910988210784,1008.2958451487538
164,1086.7084818079063,554.0893710442105
165,2144.741690609824,1063.2756595855406
166,547.3915827150427,551.5012130458
167,2871.5788483393103,315.4602025018762
168,869.1893647025345,822.646527137098
169,2079.1269415810475,2128.223823272605
170,1242.2773559214074,2169.9787728467445
171,347.17639661497157,2094.2597695676172
172,1920.3589766822824,271.20111833951046
173,2420.8040257246803,142.68160752224247
174,1132.157835779751,1801.4491874352577
175,2798.2532247323024,239.9423138022786
176,2819.8705431784138,2827.7491499872685
177,858.7456053145115,2971.4280544460175
178,2469.458768146017,592.2173504372497
179,929.5681257328505,2547.9523788936312
180,2.6682406441618234,1333.7525524929504
181,719.5122691877741,695.334026948339
182,2938.9853841209115,1112.6984485814976
183,1720.1769996874305,484.3695921621256
184,1148.3316610432319,2983.615697227806
185,2.470906612063617,380.5388855212657
186,917.459435237722,2355.986875040949
187,483.41245170661483,1349.3479600938829
188,2908.2840737643946,1507.2745906916475
189,743.2079146548436,2774.974325738444
190,788.0578666220946,2388.7772030539054
191,2065.65304275073,619.1609796539005
192,2992.3549196063905,2850.238313315941
193,353.6767416831146,792.3372735442924
194,389.41647044448604,2204.1567082175243
195,274.6276582433144,1579.2443865849198
196,2481.572355608875,1954.1344500572345
197,1005.3626520702337,4.1821730754186826
198,2905.041888158706,2734.6085845828406
199,611.8094536958517,2143.644031325397
200,429.2951262483038,2512.450265605773
